Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
021218;Gerado               ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00509;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Emitido              ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00509;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Carga Montada        ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:29;WMS         ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00509;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Carga Conferida      ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:45;WMS         ;            ;            ;            ;            ;00099;          ;     ;          ;     ;00509;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Carregado            ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:45;WMS         ;1           ;0           ;0           ;0           ;00016;29/10/2025;00:45;29/10/2025;00:45;00509;0186261;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Saida Cdd/Fab        ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;08:10;portaria.pa ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00509;0000000;00000   ;Rota         ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;Entrada Cdd/Fab      ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;19:11;eletisandra ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00509;0000000;00000   ;Rota         ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;       2101
021218;PC_Fisica            ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;19:20;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00509;0186580;00000   ;             ;WMS            ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021218;PC_Financeira        ;193;RPE5J36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;19:20;FECH AUTO   ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00509;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        304,52;           
021219;Gerado               ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Emitido              ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Carga Montada        ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:23;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Carga Conferida      ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:45;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Carregado            ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;00:45;WMS         ;1           ;0           ;0           ;0           ;00022;29/10/2025;00:45;29/10/2025;00:45;00191;0292494;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Saida Cdd/Fab        ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;08:10;portaria.pa ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;Entrada Cdd/Fab      ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;17:18;icaro.pa    ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;        548
021219;PC_Fisica            ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;17:20;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0292681;00000   ;             ;WMS            ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021219;PC_Financeira        ;059;PKQ8407;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;17:20;FECH AUTO   ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00191;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        112,18;           
021220;Gerado               ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Emitido              ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Carga Montada        ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:49;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Carga Conferida      ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:49;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Carregado            ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:49;WMS         ;1           ;0           ;0           ;0           ;00029;29/10/2025;01:49;29/10/2025;01:49;00082;0201875;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Saida Cdd/Fab        ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;08:08;portaria.pa ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;Entrada Cdd/Fab      ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;09:54;samara      ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00082;0000000;00000   ;Rota         ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;       1546
021220;PC_Fisica            ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;09:58;WMS         ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00082;0201986;00000   ;             ;WMS            ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021220;PC_Financeira        ;206;RPQ3A36;Padronizada;Rota                     ;               ;29/10/2025;30/10/2025;09:58;FECH AUTO   ;            ;            ;            ;            ;00029;          ;     ;          ;     ;00082;0000000;00000   ;             ;Promax         ;30/10/2025;Padronizada;00                                                            ;        230,19;           
021221;Gerado               ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Emitido              ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Carga Montada        ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:04;WMS         ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Carga Conferida      ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:50;WMS         ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Carregado            ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;01:50;WMS         ;1           ;0           ;0           ;0           ;00004;29/10/2025;01:50;29/10/2025;01:50;00032;0482993;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Saida Cdd/Fab        ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;08:08;portaria.pa ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;Entrada Cdd/Fab      ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;20:16;flávio      ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;        728
021221;PC_Fisica            ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;20:22;WMS         ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0483034;00000   ;             ;WMS            ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021221;PC_Financeira        ;204;PKP3742;Padronizada;Rota                     ;               ;29/10/2025;29/10/2025;20:22;FECH AUTO   ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00032;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        235,43;           
021222;Gerado               ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Emitido              ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Carga Montada        ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:10;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Carga Conferida      ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:28;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Carregado            ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:28;WMS         ;1           ;0           ;0           ;0           ;00174;29/10/2025;02:28;29/10/2025;02:28;00014;0084962;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Saida Cdd/Fab        ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;08:11;portaria.pa ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00014;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;Entrada Cdd/Fab      ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:18;icaro.pa    ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00014;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;        187
021222;PC_Fisica            ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:23;WMS         ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00014;0084977;00000   ;             ;WMS            ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021222;PC_Financeira        ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:23;FECH AUTO   ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00014;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,02;           
021223;Gerado               ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Emitido              ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Carga Montada        ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:10;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Carga Conferida      ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:27;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Carregado            ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;02:27;WMS         ;1           ;0           ;0           ;0           ;00027;29/10/2025;02:27;29/10/2025;02:27;00026;0047953;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Saida Cdd/Fab        ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;08:11;portaria.pa ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;Entrada Cdd/Fab      ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:51;icaro.pa    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;        220
021223;PC_Fisica            ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:52;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0047982;00000   ;             ;WMS            ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021223;PC_Financeira        ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:52;FECH AUTO   ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         49,05;           
021224;Gerado               ;205;RPR6B86;Especial   ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;Emitido              ;205;RPR6B86;Especial   ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;Carga Montada        ;205;RPR6B86;Especial   ;Recarga Rota             ;               ;29/10/2025;29/10/2025;11:55;claydson.pa ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;Carregado            ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:55;claydson.pa ;            ;            ;            ;            ;00027;29/10/2025;11:55;29/10/2025;11:55;00036;0047982;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;Saida Cdd/Fab        ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;13:56;icaro.pa    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;Entrada Cdd/Fab      ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:14;icaro.pa    ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;        198
021224;PC_Fisica            ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:17;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0048022;00000   ;             ;WMS            ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021224;PC_Financeira        ;205;RPR6B86;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:17;FECH AUTO   ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00036;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         47,31;           
021225;Gerado               ;160;RDN4E94;Especial   ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00025;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;Emitido              ;160;RDN4E94;Especial   ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00025;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;Carga Montada        ;160;RDN4E94;Especial   ;Recarga Rota             ;               ;29/10/2025;29/10/2025;11:23;josesouza   ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00025;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;Carregado            ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:24;josesouza   ;            ;            ;            ;            ;00174;29/10/2025;11:23;29/10/2025;11:23;00025;0084977;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;Saida Cdd/Fab        ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;11:50;icaro.pa    ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00025;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;Entrada Cdd/Fab      ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:41;icaro.pa    ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00025;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;        351
021225;PC_Fisica            ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:46;WMS         ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00025;0085010;00000   ;             ;WMS            ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021225;PC_Financeira        ;160;RDN4E94;Especial   ;Rota                     ;               ;29/10/2025;29/10/2025;17:46;FECH AUTO   ;            ;            ;            ;            ;00174;          ;     ;          ;     ;00025;0000000;00000   ;             ;Promax         ;29/10/2025;Especial   ;00                                                            ;         56,36;           
021226;Gerado               ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Emitido              ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Carga Montada        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;02:18;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Carga Conferida      ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;02:55;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Carregado            ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;02:55;WMS         ;1           ;0           ;0           ;0           ;00009;29/10/2025;02:55;29/10/2025;02:55;00026;0060747;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Saida Cdd/Fab        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;08:09;portaria.pa ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;Entrada Cdd/Fab      ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;11:02;icaro.pa    ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00026;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;        173
021226;PC_Fisica            ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;11:07;WMS         ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00026;0060780;00000   ;             ;WMS            ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021226;PC_Financeira        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;11:07;FECH AUTO   ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         22,71;           
021227;Gerado               ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;Emitido              ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;Carga Montada        ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;29/10/2025;11:09;josesouza   ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;Carregado            ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;11:10;josesouza   ;            ;            ;            ;            ;00009;29/10/2025;11:09;29/10/2025;11:09;00028;0060780;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;Saida Cdd/Fab        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;11:27;icaro.pa    ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00028;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;Entrada Cdd/Fab      ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;14:50;icaro.pa    ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00028;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;        203
021227;PC_Fisica            ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;14:56;WMS         ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00028;0060816;00000   ;             ;WMS            ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021227;PC_Financeira        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;14:56;FECH AUTO   ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00028;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         20,52;           
021228;Gerado               ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00010;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;Emitido              ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00010;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;Carga Montada        ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;29/10/2025;14:58;carvalho    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00010;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;Carregado            ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;29/10/2025;14:58;carvalho    ;            ;            ;            ;            ;00009;29/10/2025;14:58;29/10/2025;14:58;00010;0060817;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;Saida Cdd/Fab        ;030;QPA6J22;Spot       ;Recarga Rota             ;               ;29/10/2025;29/10/2025;15:10;icaro.pa    ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00010;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;Entrada Cdd/Fab      ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;17:04;icaro.pa    ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00010;0000000;00000   ;Rota         ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;        114
021228;PC_Fisica            ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;17:07;WMS         ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00010;0060827;00000   ;             ;WMS            ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021228;PC_Financeira        ;030;QPA6J22;Spot       ;Rota                     ;               ;29/10/2025;29/10/2025;17:07;FECH AUTO   ;            ;            ;            ;            ;00009;          ;     ;          ;     ;00010;0000000;00000   ;             ;Promax         ;29/10/2025;Spot       ;00                                                            ;         21,09;           
021229;Gerado               ;154;RDJ3F75;Padronizada;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:21;carvalho    ;            ;            ;            ;            ;00175;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
021229;Emitido              ;154;RDJ3F75;Padronizada;Recarga Rota             ;               ;29/10/2025;28/10/2025;19:31;carvalho    ;            ;            ;            ;            ;00175;          ;     ;          ;     ;00026;0000000;00000   ;             ;Promax         ;29/10/2025;Padronizada;00                                                            ;        143,92;           
